Size,Instance ID,Computing_time,Obj,Cmax,Delay
s,39,0.0007050037384033,823.0,317.0,506.0
s,40,8.7738037109375e-05,192.0,133.0,59.0
s,41,0.0003809928894042,467.0,295.0,172.0
s,42,0.0003249645233154,405.0,253.0,152.0
s,43,0.000396728515625,526.0,269.0,257.0
s,44,0.000187873840332,234.0,151.0,83.0
s,45,0.0003969669342041,440.0,220.0,220.0
s,46,0.0001688003540039,404.0,184.0,220.0
s,47,0.0001380443572998,377.0,183.0,194.0
s,48,0.0003011226654052,354.0,223.0,131.0
s,49,0.0005369186401367,614.0,304.0,310.0
s,50,0.0002739429473876,128.0,128.0,0.0
m,0,,,,
m,1,0.0004990100860595,1036.0,365.0,671.0
m,2,0.0006690025329589,1144.0,400.0,744.0
m,3,0.0011799335479736,1249.0,411.0,838.0
m,4,0.0010187625885009,979.0,355.0,624.0
m,5,0.0013482570648193,2451.0,588.0,1863.0
m,6,0.0008177757263183,1683.0,532.0,1151.0
m,7,0.0014808177947998,2371.0,585.0,1786.0
m,8,0.0013270378112792,2490.0,603.0,1887.0
m,9,0.0014629364013671,1213.0,475.0,738.0
m,10,0.0015807151794433,1347.0,485.0,862.0
m,11,0.2687411308288574,1114.0,402.0,712.0
m,12,0.0011768341064453,2378.0,591.0,1787.0
m,13,0.0010356903076171,1068.0,423.0,645.0
m,14,0.0011811256408691,1624.0,494.0,1130.0
m,15,0.0008139610290527,1742.0,401.0,1341.0
m,16,0.0004758834838867,1212.0,347.0,865.0
m,17,0.00095796585083,667.0,322.0,345.0
m,18,0.0031297206878662,2320.0,600.0,1720.0
m,19,0.001094102859497,1623.0,474.0,1149.0
m,20,0.0032329559326171,3290.0,673.0,2617.0
m,21,0.0016219615936279,1551.0,499.0,1052.0
m,22,0.0006279945373535,1963.0,566.0,1397.0
m,23,0.0008628368377685,1383.0,464.0,919.0
m,24,0.0025470256805419,2680.0,608.0,2072.0
m,25,0.0011281967163085,940.0,357.0,583.0
m,26,0.0008890628814697,1299.0,389.0,910.0
m,27,0.0010910034179687,2072.0,555.0,1517.0
m,28,0.0016260147094726,1609.0,500.0,1109.0
m,29,0.0012989044189453,1883.0,474.0,1409.0
m,30,0.0008192062377929,1302.0,425.0,877.0
m,31,0.0009946823120117,1779.0,519.0,1260.0
m,32,0.0014650821685791,1808.0,549.0,1259.0
m,33,0.0014269351959228,1718.0,523.0,1195.0
m,34,0.0012040138244628,2046.0,598.0,1448.0
m,35,0.0011289119720458,2064.0,591.0,1473.0
m,36,0.0020580291748046,2322.0,609.0,1713.0
m,37,0.0006201267242431,945.0,376.0,569.0
m,38,0.0006899833679199,2553.0,583.0,1970.0
m,39,0.0013482570648193,2388.0,612.0,1776.0
m,40,0.0011918544769287,2540.0,523.0,2017.0
m,41,0.0018329620361328,2661.0,658.0,2003.0
m,42,0.0017871856689453,2435.0,623.0,1812.0
m,43,0.016233205795288,2012.0,487.0,1525.0
m,44,0.0008678436279296,2535.0,613.0,1922.0
m,45,0.0021350383758544,1654.0,522.0,1132.0
m,46,0.000838279724121,1809.0,511.0,1298.0
m,47,0.0009028911590576,1046.0,408.0,638.0
m,48,0.0012707710266113,2205.0,596.0,1609.0
m,49,0.0017230510711669,2318.0,572.0,1746.0
m,50,0.0023601055145263,3306.0,702.0,2604.0
l,0,,,,
l,1,0.006598949432373,7023.0,959.0,6064.0
l,2,0.0051629543304443,4173.0,847.0,3326.0
l,3,0.0053508281707763,6611.0,950.0,5661.0
l,4,0.0065422058105468,6366.0,982.0,5384.0
l,5,0.0081851482391357,7696.0,1100.0,6596.0
l,6,0.0055999755859375,6676.0,903.0,5773.0
l,7,0.0066258907318115,6997.0,989.0,6008.0
l,8,0.0055108070373535,5279.0,862.0,4417.0
l,9,0.0047287940979003,5322.0,910.0,4412.0
l,10,0.0038220882415771,5616.0,872.0,4744.0
l,11,0.004932165145874,4898.0,835.0,4063.0
l,12,0.007922887802124,9419.0,1185.0,8234.0
l,13,0.004026174545288,6136.0,930.0,5206.0
l,14,0.0058698654174804,5956.0,873.0,5083.0
l,15,0.006890058517456,7914.0,1101.0,6813.0
l,16,0.0041272640228271,6963.0,948.0,6015.0
l,17,0.0064599514007568,7142.0,1060.0,6082.0
l,18,0.0100419521331787,10171.0,1354.0,8817.0
l,19,0.0076332092285156,8562.0,1148.0,7414.0
l,20,0.0072760581970214,7392.0,1035.0,6357.0
l,21,0.0084133148193359,8899.0,1243.0,7656.0
l,22,0.006523847579956,6204.0,976.0,5228.0
l,23,0.2986602783203125,7493.0,1054.0,6439.0
l,24,0.00307297706604,4292.0,741.0,3551.0
l,25,0.0091898441314697,8190.0,1034.0,7156.0
l,26,0.0045249462127685,6252.0,962.0,5290.0
l,27,0.0052399635314941,6752.0,965.0,5787.0
l,28,0.0044760704040527,5210.0,855.0,4355.0
l,29,0.0094449520111083,7971.0,1001.0,6970.0
l,30,0.0073738098144531,9518.0,1218.0,8300.0
l,31,0.0071010589599609,5791.0,856.0,4935.0
l,32,0.0110340118408203,8278.0,1107.0,7171.0
l,33,0.0102090835571289,10066.0,1227.0,8839.0
l,34,0.0046353340148925,7122.0,1060.0,6062.0
l,35,0.0063452720642089,5932.0,1024.0,4908.0
l,36,0.0055079460144042,7896.0,1068.0,6828.0
l,37,0.0088748931884765,7396.0,1073.0,6323.0
l,38,0.0074150562286376,7975.0,1072.0,6903.0
l,39,0.0097301006317138,6626.0,1089.0,5537.0
l,40,0.0055041313171386,9632.0,1199.0,8433.0
l,41,0.0046710968017578,7154.0,914.0,6240.0
l,42,0.0052919387817382,3960.0,752.0,3208.0
l,43,0.0100598335266113,8678.0,1116.0,7562.0
l,44,0.0050630569458007,4413.0,850.0,3563.0
l,45,0.002774953842163,5170.0,931.0,4239.0
l,46,0.0070750713348388,7093.0,1066.0,6027.0
l,47,0.0045711994171142,8365.0,999.0,7366.0
l,48,0.0049600601196289,5951.0,991.0,4960.0
l,49,0.0035057067871093,5672.0,866.0,4806.0
l,50,0.0058329105377197,5474.0,881.0,4593.0
xl,0,,,,
xl,1,0.0579869747161865,32746.0,2201.0,30545.0
xl,2,0.0203640460968017,20951.0,1699.0,19252.0
xl,3,0.0408661365509033,41336.0,2275.0,39061.0
xl,4,0.0245039463043212,25101.0,1956.0,23145.0
xl,5,0.0279099941253662,19723.0,1812.0,17911.0
xl,6,0.2715129852294922,38834.0,2337.0,36497.0
xl,7,0.0436758995056152,30718.0,2224.0,28494.0
xl,8,0.0726151466369628,53713.0,2866.0,50847.0
xl,9,0.0219969749450683,16657.0,1644.0,15013.0
xl,10,0.0268599987030029,24858.0,1863.0,22995.0
xl,11,0.0435612201690673,26286.0,2095.0,24191.0
xl,12,0.0237720012664794,23052.0,1868.0,21184.0
xl,13,0.0311858654022216,25541.0,1941.0,23600.0
xl,14,0.0635669231414794,42047.0,2461.0,39586.0
xl,15,0.0524439811706543,28884.0,2082.0,26802.0
xl,16,0.2127008438110351,35275.0,2264.0,33011.0
xl,17,0.0703780651092529,37483.0,2404.0,35079.0
xl,18,0.0516951084136962,37747.0,2320.0,35427.0
xl,19,0.0708391666412353,43210.0,2391.0,40819.0
xl,20,0.1050708293914794,61733.0,3186.0,58547.0
xl,21,0.0438671112060546,33117.0,2188.0,30929.0
xl,22,0.0601899623870849,37260.0,2226.0,35034.0
xl,23,0.2619876861572265,35121.0,2211.0,32910.0
xl,24,0.0510809421539306,29963.0,2017.0,27946.0
xl,25,0.0290701389312744,26879.0,2027.0,24852.0
xl,26,0.0372359752655029,23869.0,1949.0,21920.0
xl,27,0.0439469814300537,27062.0,1990.0,25072.0
xl,28,0.0862150192260742,52541.0,2736.0,49805.0
xl,29,0.2696006298065185,47307.0,2672.0,44635.0
xl,30,0.0263688564300537,20770.0,1711.0,19059.0
xl,31,0.2914381027221679,43845.0,2371.0,41474.0
xl,32,0.0257809162139892,22883.0,1791.0,21092.0
xl,33,0.0940878391265869,46292.0,2605.0,43687.0
xl,34,0.0622069835662841,41970.0,2523.0,39447.0
xl,35,0.0917682647705078,65226.0,3103.0,62123.0
xl,36,0.0866191387176513,46874.0,2551.0,44323.0
xl,37,0.0452549457550048,26725.0,2117.0,24608.0
xl,38,0.0370728969573974,32756.0,2063.0,30693.0
xl,39,0.0674324035644531,42282.0,2432.0,39850.0
xl,40,0.0913081169128418,49980.0,2829.0,47151.0
xl,41,0.0236990451812744,21468.0,1692.0,19776.0
xl,42,0.0507328510284423,39066.0,2362.0,36704.0
xl,43,0.0291550159454345,21396.0,1900.0,19496.0
xl,44,0.0314099788665771,24338.0,1793.0,22545.0
xl,45,0.0684089660644531,48888.0,2586.0,46302.0
xl,46,0.0578699111938476,36554.0,2377.0,34177.0
xl,47,0.0445189476013183,26211.0,1900.0,24311.0
xl,48,0.082425832748413,48098.0,2712.0,45386.0
xl,49,0.0687642097473144,51002.0,2769.0,48233.0
xl,50,0.0276122093200683,26275.0,1821.0,24454.0
